1793,LORDSCHLO,INE846D01012,138.94,80
1794,MOQUALITY,INF247L01BH8,207.69,80
1795,NETWEB,INE0NT901020,2584.75,80
1796,NIITMTS,INE342G01023,503,80
1797,REDTAPE,INE0LXT01019,922.85,80
1798,RITCO,INE01EG01016,401.1,80
1799,SINDHUTRAD,INE325D01025,24.88,80
1800,AGROPHOS,INE740V01019,42.89,80
1801,AVALON,INE0LCL01028,575.95,80
1802,GOLDETFADD,INF740KA1SW3,75.48,80
1803,BLAL,INE0N7W01012,239.03,80
1804,RACE,INE084Q01012,383.95,80
1805,SADHNANIQ,INE888C01040,54.95,80
1806,VIRINCHI,INE539B01017,31.53,80
